"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","1.1 Org Admin-- All fields enabled -- redirect to View Added Case","Add Case","Wed May 28 21:17:09 UTC 2025","broken","Wed May 28 21:17:09 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","109141","3.2 --- with required Custom Form but not filled out, all optional fields on Form","Add Item","Wed May 28 21:36:44 UTC 2025","failed","Wed May 28 21:38:33 UTC 2025","","3 Add Item with Custom Form","",""
"","90181","3.1 --- with required Custom Form filled out, all required fields on Form","Add Item","Wed May 28 21:35:14 UTC 2025","failed","Wed May 28 21:36:44 UTC 2025","","3 Add Item with Custom Form","",""
"","0","3. Import update for item status (Move transaction)","","Wed May 28 21:16:26 UTC 2025","skipped","Wed May 28 21:16:26 UTC 2025","","Import Item Updates","",""
"","0","4 Validation messages for wrongly formatted values","","Wed May 28 21:16:45 UTC 2025","skipped","Wed May 28 21:16:45 UTC 2025","","Import Legacy Chain of Custody","",""
"","20504","A.M_2. Add Media to Item","","Wed May 28 21:43:56 UTC 2025","passed","Wed May 28 21:44:16 UTC 2025","","Add Media","",""
"","36883","6.1 verify Auto Assigned Case Number with Default Case Number Prefix","Add Case","Wed May 28 21:23:42 UTC 2025","passed","Wed May 28 21:24:19 UTC 2025","","6. --- with Auto Assigned Case Number ","",""
"","683","6 Validation messages for not mapped fields","","Wed May 28 21:17:25 UTC 2025","failed","Wed May 28 21:17:25 UTC 2025","","Import Notes","",""
"","16921","A.M_3. Add Media to Person","","Wed May 28 21:44:16 UTC 2025","passed","Wed May 28 21:44:33 UTC 2025","","Add Media","",""
"","3073","U.A_1. Send verification email","","Wed May 28 21:16:48 UTC 2025","failed","Wed May 28 21:16:51 UTC 2025","","User Actions","",""
"","9110","1.3.1 --- with required Custom Form filled out, all required fields on Form","Add User","Wed May 28 21:55:14 UTC 2025","failed","Wed May 28 21:55:23 UTC 2025","","1.3 --- with Custom Forms","",""
"","24200","5. Case Number Formatting at Office level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Wed May 28 21:22:36 UTC 2025","passed","Wed May 28 21:23:00 UTC 2025","","Edit Case","",""
"","13392","1.4. redirect to Case View page","Add Person","Wed May 28 21:47:46 UTC 2025","passed","Wed May 28 21:48:00 UTC 2025","","1. Org Admin","",""
"","0","2. Import update for item status (Check Out transaction)","","Wed May 28 21:16:26 UTC 2025","skipped","Wed May 28 21:16:26 UTC 2025","","Import Item Updates","",""
"","32714","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Wed May 28 21:21:46 UTC 2025","passed","Wed May 28 21:22:19 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","64444","1 Edit newly added user, change all values, verify on the grid, and check all/active/inactive filters","","Wed May 28 21:34:20 UTC 2025","passed","Wed May 28 21:35:24 UTC 2025","","Edit User","",""
"","46664","A.M_1. Add Media to Case","","Wed May 28 21:43:09 UTC 2025","passed","Wed May 28 21:43:56 UTC 2025","","Add Media","",""
"","24321","4.3 verify Org Default Case Number Prefix and Org Formatting pattern, before and after page reload","Add Case","Wed May 28 21:22:19 UTC 2025","passed","Wed May 28 21:22:43 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","237","2. Verify Transfer transaction and enabled/disabled actions for Checked Out item","","Wed May 28 21:37:15 UTC 2025","failed","Wed May 28 21:37:15 UTC 2025","","Item Transactions & Actions","",""
"","823","3 Import Locations - Precheck Only","","Wed May 28 21:17:04 UTC 2025","failed","Wed May 28 21:17:04 UTC 2025","","Import Locations","",""
"","63699","1.1.1. add user with all fields -- log in with newly created account","Add User","Wed May 28 21:52:44 UTC 2025","passed","Wed May 28 21:53:48 UTC 2025","","1.1 Org Admin","",""
"","21081","1.2. Optional fields disabled -- First & Last Name populated -- redirect to Add Person page again","Add Person","Wed May 28 21:47:07 UTC 2025","passed","Wed May 28 21:47:28 UTC 2025","","1. Org Admin","",""
"","76733","3.1. --- with required Custom Form filled out, all required fields on Form","Add Person","Wed May 28 21:48:09 UTC 2025","failed","Wed May 28 21:49:26 UTC 2025","","3. Add Person with Custom Form","",""
"","3","5 Five thousand notes for Case and verify notes count on search","","Wed May 28 21:17:25 UTC 2025","skipped","Wed May 28 21:17:25 UTC 2025","","Import Notes","",""
"","30367","3. Edit and verify reduced number of values on Person View page - Business Name","","Wed May 28 21:32:05 UTC 2025","passed","Wed May 28 21:32:36 UTC 2025","","Edit Person","",""
"","533","2.2 Confirmation on warning modal completes login and logs out user on other machine","Login page","Wed May 28 21:17:07 UTC 2025","failed","Wed May 28 21:17:08 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","0","I.C_3 Case with custom fields","","Wed May 28 21:16:17 UTC 2025","skipped","Wed May 28 21:16:17 UTC 2025","","Import Cases","",""
"","0","1.6. Create and run DR for single parent location - multiple Discrepancies Found","Inventory Reports","Wed May 28 21:15:58 UTC 2025","skipped","Wed May 28 21:15:58 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","5182","1.1.3 validation message for missing permissions","Add User","Wed May 28 21:54:23 UTC 2025","failed","Wed May 28 21:54:28 UTC 2025","","1.1 Org Admin","",""
"","112513","2. Edit and verify all values on Item View page -- keep the previous values in multiselect fields  - Tags & Item Belongs To; 2.1. hitting *enter* button does not wipe out Additional Barcode","","Wed May 28 21:26:33 UTC 2025","passed","Wed May 28 21:28:25 UTC 2025","","Edit Item","",""
"","1","1.1. DR for single parent location - No Discrepancies Found","Inventory Reports","Wed May 28 21:15:58 UTC 2025","broken","Wed May 28 21:15:58 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","736","1. Import and verify People with all fields - 1 person linked to 1 case, other person linked to 2 cases","","Wed May 28 21:17:35 UTC 2025","failed","Wed May 28 21:17:36 UTC 2025","","Import People","",""
"","85003","2.2 verify Org Case Number Format with custom validation message","Add Case","Wed May 28 21:18:42 UTC 2025","failed","Wed May 28 21:20:07 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","728","7 Validation messages for wrongly formatted values","","Wed May 28 21:17:25 UTC 2025","failed","Wed May 28 21:17:26 UTC 2025","","Import Notes","",""
"","1","3 Validation messages for not mapped fields","","Wed May 28 21:16:45 UTC 2025","skipped","Wed May 28 21:16:45 UTC 2025","","Import Legacy Chain of Custody","",""
"","127","3. Scanning 1000 items during Inventory report","Inventory Reports","Wed May 28 21:16:00 UTC 2025","failed","Wed May 28 21:16:00 UTC 2025","","2. Scanning 1000 items","",""
